wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
0.99562,1.0575,2.4501e-05,0.79198,p001
1.1091,1.5767,4.0012e-05,0.61815,p002
1.0072,1.2378,6.8872e-05,0.44919,p003
1.1319,0.76702,1.1443e-05,0.27984,p004
1.0291,1.2251,1.0965e-05,0.51983,p005
1.0679,1.6322,7.2214e-05,0.34116,p006
0.88406,1.1031,1.2133e-05,0.53358,p007
1.0881,1.332,5.7048e-05,0.26106,p008
1.0257,0.73392,4.5376e-05,0.53755,p009
0.98941,1.4863,9.1833e-05,0.48577,p010
0.82212,0.68002,6.4235e-05,0.73919,p011
1.0323,1.0736,1.9483e-05,0.41147,p012
0.8757,1.0462,5.9295e-05,0.37601,p013
1.1065,1.5424,5.6778e-05,0.25706,p014
0.94071,1.0979,8.8474e-05,0.44444,p015
0.89084,1.1511,2.0327e-05,0.42061,p016
1.0854,0.53402,8.0089e-05,0.34661,p017
0.80386,1.5607,4.2561e-05,0.47517,p018
1.1145,0.70458,4.7739e-05,0.64206,p019
1.1689,1.6118,1.9683e-06,0.62481,p020
0.94769,1.2859,9.4769e-05,0.70759,p021
1.097,1.0258,7.1236e-05,0.63551,p022
0.98111,1.3443,7.4957e-05,0.36111,p023
0.97411,1.8525,7.3293e-05,0.55637,p024
0.99607,1.7863,4.8581e-05,0.57768,p025
0.88003,1.3791,3.2938e-05,0.52772,p026
0.93731,1.5123,9.6203e-05,0.77141,p027
1.1569,1.6479,6.3879e-05,0.65444,p028
0.96531,1.5239,5.5589e-06,0.69595,p029
0.82603,0.88923,9.5422e-05,0.28859,p030
1.1853,1.4404,8.599e-05,0.39782,p031
1.0515,0.58706,9.2325e-05,0.43375,p032
1.1893,1.8419,6.0501e-05,0.426,p033
0.81751,0.75288,6.2071e-05,0.45801,p034
1.0721,1.4195,2.8907e-06,0.21474,p035
0.89621,0.82543,7.8297e-05,0.36268,p036
1.0184,1.27,3.6567e-05,0.49329,p037
1.0373,0.86909,2.5869e-05,0.29654,p038
1.1664,1.5847,3.4278e-05,0.68455,p039
0.80784,0.9896,4.0778e-06,0.43947,p040
1.1208,1.0097,5.4603e-05,0.76197,p041
0.91467,1.7041,2.1107e-05,0.46856,p042
0.96213,0.71616,5.0428e-05,0.66962,p043
0.95737,1.9859,9.9888e-05,0.60811,p044
0.8645,0.59117,8.6165e-05,0.60014,p045
1.1765,1.9425,8.7019e-05,0.6864,p046
0.81565,1.8756,9.7496e-05,0.78683,p047
1.1012,0.95197,2.6946e-05,0.50432,p048
1.0225,1.5025,2.8484e-05,0.33093,p049
1.1471,0.61171,6.5957e-05,0.76809,p050
0.92458,1.4649,7.5757e-05,0.45681,p051
1.095,1.9186,4.1454e-05,0.58681,p052
0.92388,1.7538,6.985e-05,0.67599,p053
0.87807,1.1901,7.6869e-05,0.51268,p054
1.1753,0.51532,3.0494e-05,0.36832,p055
1.1981,1.8205,3.7628e-05,0.23231,p056
1.077,0.91607,3.3505e-05,0.406,p057
1.1934,0.80574,2.3823e-05,0.38536,p058
0.83668,1.6822,6.8008e-05,0.7224,p059
0.84067,1.9624,7.7129e-05,0.57808,p060
1.16,1.2953,1.6007e-05,0.60635,p061
1.0544,1.4538,8.2214e-05,0.72101,p062
0.98745,0.62543,3.5489e-05,0.30459,p063
0.85583,0.64603,2.72e-05,0.65969,p064
1.0095,1.2118,2.282e-05,0.73334,p065
1.0458,1.9828,1.4635e-05,0.31286,p066
1.0586,1.7187,8.3845e-06,0.32487,p067
0.86936,1.7945,9.353e-05,0.75221,p068
1.1404,1.1209,1.6315e-05,0.55251,p069
1.138,0.50159,9.8648e-05,0.35442,p070
0.83204,1.4098,8.4733e-05,0.57164,p071
1.1533,1.888,8.1946e-05,0.7443,p072
0.90051,1.6992,4.3953e-05,0.33526,p073
0.85686,0.83306,5.5672e-05,0.77696,p074
0.84725,1.1421,8.3674e-05,0.71516,p075
1.1255,1.3961,8.9997e-05,0.20192,p076
1.0823,1.3243,1.7794e-05,0.5937,p077
0.91613,1.9017,5.3597e-05,0.49525,p078
0.93228,0.55369,5.8287e-05,0.74688,p079
1.117,1.1779,5.2982e-05,0.27768,p080
0.82939,1.7718,4.5464e-06,0.54497,p081
0.94879,1.6581,4.9877e-05,0.66207,p082
0.80845,1.9317,9.3451e-06,0.48086,p083
1.0601,1.3626,4.0936e-05,0.26737,p084
0.97092,1.0115,6.8981e-06,0.24358,p085
0.91129,1.8091,3.8589e-05,0.39137,p086
0.84898,0.79659,2.9741e-05,0.62685,p087
0.90718,0.67366,6.1287e-05,0.70299,p088
0.89318,0.66311,7.9201e-05,0.79641,p089
0.9769,1.606,4.4496e-05,0.56343,p090
1.0438,0.9693,7.6226e-06,0.31521,p091
0.95436,0.89,1.4083e-05,0.40321,p092
1.149,1.2584,3.1745e-05,0.22562,p093
1.1328,0.85944,4.6077e-05,0.51137,p094
1.0712,0.56349,6.6669e-05,0.25319,p095
1.0139,1.7344,4.6467e-07,0.2232,p096
1.0023,0.92725,9.0633e-05,0.23964,p097
0.86323,0.78026,1.8878e-05,0.20702,p098
1.1834,1.1613,5.1918e-05,0.64659,p099
0.93103,0.94754,7.0333e-05,0.29584,p100
