wind_speed,swr,turb_param.k_min,g2.constant_value,g1.constant_value,A.constant_value,qual
1,1,4e-06,3.4,0.6,0.9,2410.11208076338
0.942582421840642,1.18754633975087,4.2211927357383e-06,3.32221051694639,0.536776196451392,0.929358204863214,2147.23630570659
0.847455792308275,1.1813029785146,3.93090601688787e-06,3.41176865983202,0.595703871818162,0.914072812524534,2019.76927292306
0.860355301197886,1.15235559402328,3.62045362166972e-06,3.21277590560771,0.683459627557549,0.979030008450277,2058.44666630953
0.807633147669759,1.10383300356727,4.17516217170587e-06,3.37920836952101,0.585905632057131,0.902073803413619,2164.85157105248
0.88297580379947,0.95849475553685,4.31128511734285e-06,3.10928307460626,0.630689394141058,0.844521886326383,2465.51568852227
0.963211518614331,1.18268325405579,3.9095750254744e-06,3.26232151076972,0.642879612987092,0.845311600199194,1944.85480251079
1.01873732258759,1.16385911613258,3.36238535131965e-06,3.07365193081617,0.643967930129689,0.778992878132502,1783.42906600239
1.00559898403697,1.19640998926982,3.30340714966864e-06,2.59694842689423,0.674929795699021,0.735537881544731,1706.28140872808
0.926759678401432,1.1508902340021,3.01165666148003e-06,2.98309087166088,0.780746682477015,0.702811250318424,1603.87901196563
0.88472241749841,1.05337377856267,2.6068355028837e-06,2.80297360315252,0.765714274253039,0.79572759507698,1974.13414431918
0.998490654330383,0.956424495152468,3.19395874189294e-06,3.06114508344208,0.75787107455697,0.800936507281264,2286.05512174378
1.06121036333531,1.18814744307893,2.87409810359206e-06,3.2502906928827,0.725456612149651,0.712302143542336,1557.48495827694
0.991521531978329,1.08907496469564,2.98067438877014e-06,3.41501847334353,0.751864513246449,0.96084541213899,2169.96109130694
0.958113098623485,1.149877667268,3.01748282996836e-06,3.19721469771384,0.782704000134584,0.745085572293509,1640.76585290865
1.13695000249876,1.11205889300018,2.93414543009404e-06,3.28967658421773,0.644081813840497,0.784367621307915,1874.922807519
1.11028927213405,1.14560168046508,3.19008672449246e-06,2.94107217560246,0.689050692181264,0.729879194799448,1751.59435494303
1.0481351227278,1.17025363345766,3.14425441870201e-06,2.77295154930885,0.727565377507898,0.722879349890979,1681.77259988785
0.977526252243608,1.09313400796747,2.92862073370281e-06,3.13400080922276,0.698497099272307,0.766763715906617,1824.26664215546
1.01529102814833,1.19204158957773,3.3697538427026e-06,3.22169826250494,0.734549354488599,0.730640456666087,1657.33432709073
1.07896293376725,1.1514456975433,3.02858014670969e-06,3.42811517807159,0.785136525456095,0.836378529285109,1788.86431743368
1.02385563677822,1.11778968495498,2.86344907976604e-06,2.93119154467663,0.689203798442727,0.736564389220975,1762.92377453718
1.15139904933766,1.16725112732029,2.74738505275015e-06,3.16499488973074,0.756683128277069,0.832186919791759,1808.99142308914
1.07470138262975,1.07785333069958,3.09214436377828e-06,3.26686227560548,0.64690562963833,0.90182986468429,2173.83412947072
1.05254155188988,1.11960608856426,2.04133022485409e-06,3.14823140398736,0.724228797674626,0.86144782535002,2175.74852821445
1.05422671747524,1.13975781017281,2.67115984520503e-06,3.11742611174339,0.692791757750427,0.722646941919213,1675.92746063421
1.07128395163896,1.06652764727342,2.78898269021988e-06,3.19636150242884,0.679912735497002,0.753066346515192,1906.48322289997
1.12739006696697,1.0240478328642,3.34601509123507e-06,2.26774653819936,0.643106433852453,0.778336726048483,2231.3734145352
1.08432290786294,1.04719677268573,2.8821187852157e-06,2.86817160358481,0.564786658314003,0.72921940441928,2017.13310019945
1.18090404769101,1.11350750159003,3.30991701969829e-06,3.4748046114307,0.718153715669062,0.723574986768761,1787.5258815561
0.893669114159649,1.01087795195722,2.04047417000334e-06,3.26796991825285,0.757030796825511,0.798391975467834,2207.98779815488
0.893553036731744,1.09903219448091,2.52531991648562e-06,3.23146889351806,0.759566597912531,0.773010516991287,1768.04038616632
1.12506969538131,1.16298019692553,3.16727487525895e-06,3.25442331043147,0.783234709708058,0.835649582101866,1801.78862840298
1.11413810865684,1.16132549720472,3.21348766276849e-06,3.25443183679978,0.588830479272494,0.732289770602117,1729.10293803147
0.900882035726676,1.11003054974195,3.44533549170551e-06,3.2033775079408,0.642501470995792,0.791680768164289,1868.63377581359
0.953457761685928,1.15860848338354,1.9093311994987e-06,3.31391261499965,0.620030435517715,0.792177423162965,1918.18827762112
1.06354201372507,1.1716019527795,3.10107872719516e-06,3.21370935701547,0.715399965735499,0.703837519372893,1613.26524600206
1.01773177842904,1.17778247103551,2.93670037218533e-06,3.17208190066622,0.754833635250778,0.734077917594769,1597.26435080938
1.00654340755398,1.12496129785133,3.15782716584748e-06,3.21228386052075,0.742715455444467,0.821895977383833,1837.92429019223
1.02788803069894,1.10366367913974,2.90529244270475e-06,3.13043265623311,0.669630705890302,0.792416817406904,1874.26862396404
0.876152481146489,1.17246679410232,2.98394467406762e-06,3.03223231833008,0.622351806841326,0.721954677757271,1615.97976776998
1.15827594455666,1.12949745368089,2.90191848270556e-06,3.28676142286828,0.644659499661037,0.804082294373297,1879.47647559925
1.13201545682668,1.06952489238125,2.66191420884753e-06,3.21118447452347,0.689683615931854,0.886357904442916,2227.26532893711
1.08548994511073,1.16583248669006,2.9074055270066e-06,3.3970378679538,0.725444096334967,0.765465320137389,1668.83095526999
1.00054309328748,1.17101310820829,3.10475249480752e-06,3.24709209648309,0.790803047299248,0.740364706726576,1618.33115554156
1.13192333509749,1.14287324802064,3.07746620061379e-06,3.13383329922631,0.799849662217818,0.89233154524616,1930.30278856046
1.05677136073401,1.14501792180857,2.35239254440266e-06,3.14036329781788,0.672728735671043,0.782309899288052,1822.54503105468
0.988419100317893,1.06516005052185,2.45554937755446e-06,3.19828363193229,0.786956283101002,0.754850559235518,1859.0444927585
1.06946470078126,1.11575066390599,3.38041621176539e-06,3.38266542502165,0.581498998100798,0.718075421383265,1802.53158238973
1.0423429663038,1.08538919033374,2.67141652814552e-06,2.86578711878599,0.751812436632499,0.837507006364345,2018.39971814103
1.12013527227799,1.16037861619331,2.566931025105e-06,3.10997204006707,0.628238351386293,0.825193761642164,1897.97980642142
1.04089919644631,0.936735149197993,3.14084949228885e-06,3.11765522582516,0.796615162693062,0.847925090492974,2435.29724841382
0.958616596612316,1.15220597940974,2.90865039262229e-06,2.91516411337477,0.631770707496041,0.816622609585349,1827.83679464325
1.16148183705738,1.13229301117434,3.03733192791074e-06,3.40688512365635,0.725525439571222,0.784220568942698,1796.06092709159
1.1421258176756,1.00999716690959,2.84224861357708e-06,3.43562412491534,0.762591963610756,0.834950989636622,2205.05630642593
1.03856419889053,1.08457669298912,3.02006879144682e-06,3.29989250835475,0.714448339083121,0.758664338239518,1833.64685892621
0.99294074411636,1.18146286249312,2.62169911012623e-06,3.04032370142374,0.760323546593334,0.736571141518446,1582.12962148038
0.973985066097866,1.11813330628092,2.8020593991915e-06,3.2494474548553,0.698402814968025,0.935163875893121,2106.66186787713
1.11022594200738,0.919485825089045,2.15483466015512e-06,3.28918679045412,0.696883049870535,0.847433826089622,2828.89797922985
