par_id,rmse,nse,r,bias,mae,nmae
p001,4.93689951502311,0.0464133136774911,0.60113568387548,-2.64986184262802,3.38368309584367,0.387355118262503
p002,4.76333763031305,0.112283412155063,0.652510103222018,-2.80660189704354,3.27593391918419,0.382107137049884
p003,10.1185745044003,-3.00580930545132,0.39474636014866,1.74577748597072,5.68613385184464,1.01177946780772
p004,3.67650786081326,0.471162064380309,0.729846066348088,0.620265380214106,2.80169698251772,0.479582505068431
p005,4.81447829720604,0.0931194865252458,0.644614153251913,-2.84180000130627,3.28312044275717,0.369813828428021
p006,4.27773948388346,0.284053998170492,0.70756788583663,-2.3400453302275,2.89458595258795,0.327772466638263
p007,4.27773948388346,0.284053998170492,0.70756788583663,-2.3400453302275,2.89458595258795,0.327772466638263
p008,4.4627392308981,0.220789807358018,0.661813777037513,1.51571895201724,3.26509022773486,0.563642445029565
p009,5.1125031364595,-0.0226305869856935,0.607530768931482,2.20417212423754,3.69119954551423,0.625409192355906
p010,5.1125031364595,-0.0226305869856935,0.607530768931482,2.20417212423754,3.69119954551423,0.625409192355906
p011,5.1125031364595,-0.0226305869856935,0.607530768931482,2.20417212423754,3.69119954551423,0.625409192355906
p012,14.8446945160841,-7.62172433932248,0.359327641279681,4.05870512894396,7.67006694493859,1.3649380650172
p013,14.8446945160841,-7.62172433932248,0.359327641279681,4.05870512894396,7.67006694493859,1.3649380650172
p014,4.77490048505069,0.107968372082233,0.656253731113346,-2.86077828396092,3.29353974906015,0.38825347602056
p015,14.9746380473064,-7.77332607955969,0.353738355871346,4.0338968809928,7.7058940067001,1.36933545992156
p016,4.77755842030525,0.106975001764135,0.646410201259816,-2.76846701814804,3.2733908142391,0.371011876607126
p017,4.77755842030525,0.106975001764135,0.646410201259816,-2.76846701814804,3.2733908142391,0.371011876607126
p018,4.82422560948221,0.0894436590244827,0.626438084422626,-2.66839056186197,3.30673149510382,0.377995492763885
p019,4.3235726105682,0.26863004155649,0.706008330717064,-2.35569459157344,3.02377333752447,0.367769591989606
p020,4.3235726105682,0.26863004155649,0.706008330717064,-2.35569459157344,3.02377333752447,0.367769591989606
p021,4.62635735467579,0.162605786502424,0.68773678928931,-2.81483174793021,3.19546283033534,0.365786409495132
p022,4.62635735467579,0.162605786502424,0.68773678928931,-2.81483174793021,3.19546283033534,0.365786409495132
p023,3.97800843814965,0.38086835313727,0.673086116366986,0.279949877330807,3.06983878270859,0.513748849181162
p024,4.87167467608219,0.0714438698855631,0.627004377374349,-2.804119125916,3.34215954383582,0.388139227463088
p025,4.87167467608219,0.0714438698855631,0.627004377374349,-2.804119125916,3.34215954383582,0.388139227463088
p026,3.61085177080543,0.489881675469614,0.76970067780202,1.38739093024537,2.5882588145393,0.441324658977925
p027,5.12982019255662,-0.029570022570435,0.587738738475106,-3.02083121432247,3.47708717979649,0.386974460568222
p028,3.31983021804198,0.568795434067936,0.84947337736856,-1.87702148841693,2.33233308230689,0.274621819980212
p029,3.31983021804198,0.568795434067936,0.84947337736856,-1.87702148841693,2.33233308230689,0.274621819980212
p030,6.92970896631008,-0.878804512059348,0.439937386221375,-0.0983190967605623,4.31435929592303,0.747611093723965
p031,5.00470802048015,0.0200383184121617,0.606606306037491,-2.92598924651245,3.40277666834187,0.382628829840669
p032,11.2806774526919,-3.97876888565003,0.384667350050551,2.31953360189662,6.18144944630368,1.0982713065885
p033,3.86683523676091,0.414990473393093,0.756742236789504,-1.86094922872563,2.68593094894487,0.34124487171114
p034,16.2578460009641,-9.34135898840485,0.350525290461167,4.67979613736844,8.26797087136493,1.45849242529057
p035,16.2578460009641,-9.34135898840485,0.350525290461167,4.67979613736844,8.26797087136493,1.45849242529057
p036,16.2578460009641,-9.34135898840485,0.350525290461167,4.67979613736844,8.26797087136493,1.45849242529057
p037,4.73967539166034,0.121081104246192,0.66161863361213,-2.82223943551741,3.27494169766922,0.377605988033959
p038,3.11626723569405,0.620054775233416,0.793469258769228,0.162399376177804,2.41886310440369,0.402557527221621
p039,4.21711206607331,0.304204063979581,0.718639736366927,-2.27465075504608,2.95288293873641,0.360478387983281
p040,4.53988571981031,0.193616848792895,0.628959358512368,1.16436982262165,3.39261746636149,0.582214948227481
p041,5.0869600917914,-0.0124375973439517,0.578501893395731,-2.69476742095176,3.49990551180932,0.401661047112387
p042,4.40986286420344,0.239145222637676,0.68128322222452,-2.22989586154619,3.08774648054169,0.37320498168141
p043,4.55718909879782,0.187458216284745,0.67063481215082,-2.50778021492783,3.14254245933248,0.366638653590796
p044,4.55718909879782,0.187458216284745,0.67063481215082,-2.50778021492783,3.14254245933248,0.366638653590796
p045,3.2028367690756,0.59865189686131,0.815909586857393,-1.27031464067071,2.58807001223238,0.369217817772147
p046,16.9307481285047,-10.215119394364,0.367028822572282,5.40415321968784,8.67884662350866,1.5279167501912
p047,18.8233497728257,-12.8626234955961,0.344737189028913,6.00819862228454,9.35030788200326,1.65164961814184
p048,4.3935399225014,0.244767349042504,0.714359456161472,-2.60287794632214,3.03693594234984,0.35485655657858
p049,9.30064336491816,-2.38436805145176,0.400778428853836,1.25465762593674,5.33836800002546,0.941780038955806
p050,20.4999925512921,-15.4421652980898,0.34960144545158,7.01191033531976,10.2299611966156,1.77467430292829
p051,4.50317316590209,0.206606023541178,0.582816221859933,0.0281406463027737,3.48380975844436,0.57350349170378
p052,4.50317316590209,0.206606023541178,0.582816221859933,0.0281406463027737,3.48380975844436,0.57350349170378
p053,4.70407288461432,0.13423567214495,0.647222731036635,-2.61230649613969,3.23457872094075,0.37778825909453
