124.43822	-9.3517553	2.7201064	1.3373432	0.86861507	2008-01-31 00:00:00
154.19461	-12.678764	1.9250174	2.3257401	0.20929824	2008-02-01 00:00:00
150.33865	-12.718734	1.8002525	1.102828	0.13943423	2008-02-02 00:00:00
160.26692	-11.649815	1.8405565	1.1731924	0.00012950218	2008-02-03 00:00:00
159.21693	-9.4201415	1.9679256	0.9767747	0.3230121	2008-02-04 00:00:00
159.53389	-11.098704	1.919388	1.8160735	0.0036930503	2008-02-05 00:00:00
162.90434	-12.464301	1.7847636	2.7554839	0.054490282	2008-02-06 00:00:00
168.76298	-11.347886	1.9607085	3.2543299	0.27090827	2008-02-07 00:00:00
166.78372	-9.9142723	2.3579526	0.87112308	0.51416429	2008-02-08 00:00:00
129.68689	-7.5663399	3.2306202	0.28394603	0.69810078	2008-02-09 00:00:00
159.76037	-7.9412247	3.0563908	1.6859084	0.061723737	2008-02-10 00:00:00
171.9979	-8.444802	2.7621315	1.3322118	0.31825859	2008-02-11 00:00:00
116.38701	-9.6839688	2.757833	1.389607	0.98403268	2008-02-12 00:00:00
118.07375	-9.9053492	2.71033	0.81560459	0.96199144	2008-02-13 00:00:00
149.91442	-9.0998461	2.7336168	1.6875132	0.84193002	2008-02-14 00:00:00
119.83863	-10.341378	2.2829227	1.6567839	0.4983184	2008-02-15 00:00:00
186.94451	-10.987716	2.0592436	3.597041	0.30799676	2008-02-16 00:00:00
172.32957	-7.1686621	2.9139932	3.4602839	0.63233374	2008-02-17 00:00:00
173.00451	-3.3275505	3.8864727	2.9189664	0.54389453	2008-02-18 00:00:00
138.0591	-5.7828968	3.5639991	2.8488162	0.70431777	2008-02-19 00:00:00
175.13621	-11.474361	1.8996788	4.1992853	0.56153688	2008-02-20 00:00:00
196.72772	-10.764352	1.9877928	3.6748412	0.041831342	2008-02-21 00:00:00
200.29678	-10.108405	2.0866195	2.5990702	0.018284096	2008-02-22 00:00:00
202.82576	-9.1200778	2.3431612	3.0264461	0	2008-02-23 00:00:00
201.08435	-6.0885784	3.0350529	3.2509344	0.45794376	2008-02-24 00:00:00
155.64181	-4.5558013	3.9724961	1.0503719	0.96847748	2008-02-25 00:00:00
120.98825	-3.1119264	4.447844	0.44698492	0.95222628	2008-02-26 00:00:00
197.45417	-3.3946992	3.9982689	0.40489265	0.37623365	2008-02-27 00:00:00
212.54021	-3.9668328	3.5376079	3.2380787	0.13713106	2008-02-28 00:00:00
197.13817	-3.0072195	3.7554451	2.9315419	0.67325292	2008-02-29 00:00:00
183.86682	-2.5915647	4.1807178	2.2742113	0.41107269	2008-03-01 00:00:00
212.38822	-0.97281317	4.556964	3.3712072	0.15889727	2008-03-02 00:00:00
191.40102	-0.63890401	4.9224648	2.3237677	0.84173508	2008-03-03 00:00:00
222.63676	-4.5136292	3.1817192	2.4007018	0.15328247	2008-03-04 00:00:00
227.25723	-2.5699402	3.5690875	3.3273386	0.26952518	2008-03-05 00:00:00
204.20601	-0.69731647	4.1515203	2.8831284	0.56427596	2008-03-06 00:00:00
221.04348	-0.17093315	4.401032	1.4974544	0.39422472	2008-03-07 00:00:00
234.67327	-1.0053181	4.0284868	2.985064	0.033129772	2008-03-08 00:00:00
222.9965	1.7721464	5.0643595	3.388036	0.67353216	2008-03-09 00:00:00
176.55512	3.8444269	5.8429752	2.8751739	0.87807751	2008-03-10 00:00:00
224.70115	2.4234122	5.7555989	2.5246773	0.39835276	2008-03-11 00:00:00
195.28698	0.77889893	5.5219221	1.3086468	0.74652737	2008-03-12 00:00:00
202.71613	1.2329009	5.7398642	0.256436	0.96244053	2008-03-13 00:00:00
97.121058	-0.094736155	5.6703009	1.378982	0.96302563	2008-03-14 00:00:00
84.388125	-2.2156535	4.7064002	1.1216641	0.81482843	2008-03-15 00:00:00
221.44167	-3.3495489	3.7140758	3.802977	0.30233056	2008-03-16 00:00:00
246.7449	-1.0429736	4.4065922	3.5198185	0.11309658	2008-03-17 00:00:00
258.41856	0.49847611	4.4903344	3.4438314	0.23697821	2008-03-18 00:00:00
247.33171	1.5933214	5.167797	3.356347	0.12222287	2008-03-19 00:00:00
249.33863	2.8163395	5.4405258	3.2422539	0.39166272	2008-03-20 00:00:00
224.83767	4.0337566	6.0468842	4.4986721	0.68347128	2008-03-21 00:00:00
210.15233	5.5893826	6.409899	5.1712131	0.69451472	2008-03-22 00:00:00
251.51531	5.8362573	6.4706075	3.108499	0.50261344	2008-03-23 00:00:00
257.44125	7.650635	6.3743624	3.4686902	0.47293554	2008-03-24 00:00:00
256.85891	7.9297435	5.8636998	3.7204237	0.30170446	2008-03-25 00:00:00
260.55363	6.3053536	5.3914107	3.6136453	0.30551981	2008-03-26 00:00:00
245.65568	4.7372711	6.9074008	0.8438326	0.48970918	2008-03-27 00:00:00
193.83628	1.9817208	6.6643947	0.79532762	0.88541346	2008-03-28 00:00:00
241.42518	2.7015187	6.0310703	1.2900926	0.55576404	2008-03-29 00:00:00
267.41747	4.7143398	6.7534474	0.92577659	0.52919328	2008-03-30 00:00:00
211.43275	5.224365	7.1729471	1.2205753	0.52921818	2008-03-31 00:00:00
228.44452	4.4639449	6.570468	1.3447634	0.62236812	2008-04-01 00:00:00
242.15285	1.4513424	5.6561947	2.5687105	0.54602745	2008-04-02 00:00:00
264.44044	1.3733095	5.1834578	2.5783263	0.5914422	2008-04-03 00:00:00
227.72204	1.7748571	5.4961747	2.1587138	0.81534898	2008-04-04 00:00:00
232.11118	1.373947	5.9492189	1.4367181	0.61633823	2008-04-05 00:00:00
272.44427	3.0332573	5.905021	1.9357293	0.56179696	2008-04-06 00:00:00
224.54967	5.120305	7.2613692	1.8981656	0.68104281	2008-04-07 00:00:00
252.23575	4.6444411	7.5247002	0.32784226	0.63804859	2008-04-08 00:00:00
177.8922	1.9591018	6.5327196	0.51945199	0.86443204	2008-04-09 00:00:00
257.57953	2.6941136	5.7879978	2.9043559	0.39254566	2008-04-10 00:00:00
288.9477	4.8797418	6.009975	2.4158898	0.35871851	2008-04-11 00:00:00
249.83805	4.3033942	7.0403157	1.2916794	0.80420188	2008-04-12 00:00:00
266.51141	5.8342794	6.628988	1.1509072	0.236607	2008-04-13 00:00:00
273.1455	8.0776078	7.5088543	1.4323276	0.59562203	2008-04-14 00:00:00
284.40538	8.8141058	7.811776	2.2163299	0.54506755	2008-04-15 00:00:00
261.08031	9.375617	8.0839975	2.8341719	0.61739978	2008-04-16 00:00:00
227.01818	6.3078288	7.4527662	1.3104701	0.52607521	2008-04-17 00:00:00
292.12092	3.1070988	5.1480422	0.45533594	0.34976574	2008-04-18 00:00:00
204.99785	3.5557858	6.3610517	0.69055714	0.93199144	2008-04-19 00:00:00
202.95459	3.6296702	7.107459	0.78699347	0.71796611	2008-04-20 00:00:00
291.60538	6.7159701	6.9269246	2.2633507	0.30196799	2008-04-21 00:00:00
281.94205	8.3601132	7.2225789	2.246661	0.14372225	2008-04-22 00:00:00
281.78206	11.571627	7.1783488	2.8404398	0.6719452	2008-04-23 00:00:00
300.97769	12.830404	7.128715	3.043241	0.74319145	2008-04-24 00:00:00
270.07163	13.080829	7.0324384	2.8041757	0.68201219	2008-04-25 00:00:00
291.40984	12.808163	9.372068	0.78847254	0.547217	2008-04-26 00:00:00
309.7959	13.425759	8.3186547	1.2813202	0.51256647	2008-04-27 00:00:00
299.48061	12.266156	7.5202114	2.231146	0.44049441	2008-04-28 00:00:00
265.00734	11.184336	9.2469802	0.759589	0.65960104	2008-04-29 00:00:00
228.88562	8.1254669	9.5060245	1.1945383	0.75899834	2008-04-30 00:00:00
266.12395	7.4989383	8.7517294	0.74929199	0.69321947	2008-05-01 00:00:00
173.57143	5.1043376	8.2470515	0.89305968	0.92436793	2008-05-02 00:00:00
163.18165	4.0147699	7.7572079	0.472552	0.97498197	2008-05-03 00:00:00
205.56379	5.1208173	8.0668651	0.37345144	0.83872042	2008-05-04 00:00:00
260.84209	7.0492025	8.4895454	1.0010108	0.78612358	2008-05-05 00:00:00
233.04457	5.2663913	7.785273	0.39478242	0.85856362	2008-05-06 00:00:00
269.16007	2.4819106	6.202069	0.47693187	0.5766159	2008-05-07 00:00:00
266.46897	4.1900111	6.7129381	0.36163338	0.96829394	2008-05-08 00:00:00
155.92283	3.4106005	7.4432376	0.47382068	0.94364659	2008-05-09 00:00:00
