wind_speed,turb_param.k_min,g2.constant_value,g1.constant_value,A.constant_value,qual
1,4e-06,3.4,0.6,0.9,656.331075965823
1.06296762007788,4.05953100074532e-06,3.48535749056425,0.481492468094399,0.769103865303748,623.15794222915
1.01834672471521,3.8570311082687e-06,3.24278430779831,0.563141218237137,0.749799127359202,597.104838679894
0.960277242990644,3.30990705830363e-06,2.99932524856541,0.63647061460164,0.768268331824138,580.608428109247
0.986904280785522,2.65636253003246e-06,2.78977442390315,0.724091346606236,0.948158296476285,721.962467314883
1.13795745957881,3.32979146022271e-06,3.16624652369684,0.528742685421754,0.757933092762802,603.374640387395
0.881929215338659,2.52608625179999e-06,2.66309747433859,0.672449807192711,0.834526582377821,661.626295034695
0.968590070344418,3.59972163942015e-06,3.07568512594781,0.600825449567952,0.774372105213421,591.670897239262
0.872885068759698,3.04919863159621e-06,2.97228007348925,0.659176217742382,0.755976817626453,565.873109848123
0.847122338564424,3.45750405910048e-06,2.76411524991893,0.683939775354076,0.826476809906061,594.522931775251
0.89929422726748,2.48261132550079e-06,2.67374108114202,0.646149568977728,0.762148161911856,626.548010456413
0.945461869864557,3.20549870231043e-06,2.48765937539492,0.745399389425814,0.726667902135857,570.185988904633
1.06676888272739,3.39643114558359e-06,2.03282347861808,0.691314214229457,0.851529548533961,652.422296994414
0.859111937885006,2.98472523092628e-06,2.14789037624954,0.71760076805216,0.782086320122441,608.754621960204
0.877113474901491,2.81407701934125e-06,3.1340265224294,0.634748891136872,0.729573154240603,555.319973348363
0.879535291336418,3.12662444406949e-06,2.50455408731225,0.569191478479172,0.773854266624677,605.164693960514
0.834499741332422,2.79294952025803e-06,2.99989759326496,0.619491129871133,0.74096111671569,565.918207767188
0.809430652684591,2.99187134244986e-06,3.35573742474166,0.624348896663617,0.769236176871365,557.3386561153
0.930507566877281,2.05958434171798e-06,3.22049805237938,0.630512864314631,0.76692246943788,663.533317497257
0.98043307125915,2.44830551967948e-06,3.43889007663477,0.501826219966489,0.826551623170588,680.748454660257
0.861615539076179,2.70008015373272e-06,3.03269440044036,0.558785359870599,0.792650812453559,615.706016716093
0.854172596533139,2.75063720149751e-06,3.12316590313837,0.622728987073282,0.978081839111697,738.97864595998
0.806625020672388,2.34678972413432e-06,3.48156848974086,0.579313424760218,0.709059779341065,552.374405577754
