99.581686	-9.3517553	2.7201064	1.3834718	0.86861507	2008-01-31 00:00:00
123.39424	-12.678764	1.9250174	2.4059613	0.20929824	2008-02-01 00:00:00
120.30851	-12.718734	1.8002525	1.1408676	0.13943423	2008-02-02 00:00:00
128.2536	-11.649815	1.8405565	1.213659	0.00012950218	2008-02-03 00:00:00
127.41334	-9.4201415	1.9679256	1.0104663	0.3230121	2008-02-04 00:00:00
127.66699	-11.098704	1.919388	1.8787149	0.0036930503	2008-02-05 00:00:00
130.36419	-12.464301	1.7847636	2.8505281	0.054490282	2008-02-06 00:00:00
135.05258	-11.347886	1.9607085	3.3665807	0.27090827	2008-02-07 00:00:00
133.46867	-9.9142723	2.3579526	0.90117051	0.51416429	2008-02-08 00:00:00
103.78193	-7.5663399	3.2306202	0.29374011	0.69810078	2008-02-09 00:00:00
127.84824	-7.9412247	3.0563908	1.74406	0.061723737	2008-02-10 00:00:00
137.64132	-8.444802	2.7621315	1.3781635	0.31825859	2008-02-11 00:00:00
93.138704	-9.6839688	2.757833	1.4375384	0.98403268	2008-02-12 00:00:00
94.488517	-9.9053492	2.71033	0.84373704	0.96199144	2008-02-13 00:00:00
119.96902	-9.0998461	2.7336168	1.7457201	0.84193002	2008-02-14 00:00:00
95.900867	-10.341378	2.2829227	1.7139309	0.4983184	2008-02-15 00:00:00
149.60234	-10.987716	2.0592436	3.7211128	0.30799676	2008-02-16 00:00:00
137.90674	-7.1686621	2.9139932	3.5796387	0.63233374	2008-02-17 00:00:00
138.44686	-3.3275505	3.8864727	3.0196496	0.54389453	2008-02-18 00:00:00
110.4818	-5.7828968	3.5639991	2.9470797	0.70431777	2008-02-19 00:00:00
140.15275	-11.474361	1.8996788	4.3441302	0.56153688	2008-02-20 00:00:00
157.43136	-10.764352	1.9877928	3.8015966	0.041831342	2008-02-21 00:00:00
160.2875	-10.108405	2.0866195	2.6887192	0.018284096	2008-02-22 00:00:00
162.31131	-9.1200778	2.3431612	3.1308365	0	2008-02-23 00:00:00
160.91775	-6.0885784	3.0350529	3.3630681	0.45794376	2008-02-24 00:00:00
124.55236	-4.5558013	3.9724961	1.0866021	0.96847748	2008-02-25 00:00:00
96.820849	-3.1119264	4.447844	0.46240266	0.95222628	2008-02-26 00:00:00
158.0127	-3.3946992	3.9982689	0.41885851	0.37623365	2008-02-27 00:00:00
170.0853	-3.9668328	3.5376079	3.349769	0.13713106	2008-02-28 00:00:00
157.75982	-3.0072195	3.7554451	3.0326588	0.67325292	2008-02-29 00:00:00
147.13942	-2.5915647	4.1807178	2.3526551	0.41107269	2008-03-01 00:00:00
169.96367	-0.97281317	4.556964	3.4874894	0.15889727	2008-03-02 00:00:00
153.16866	-0.63890401	4.9224648	2.4039209	0.84173508	2008-03-03 00:00:00
178.16507	-4.5136292	3.1817192	2.4835086	0.15328247	2008-03-04 00:00:00
181.8626	-2.5699402	3.5690875	3.4421077	0.26952518	2008-03-05 00:00:00
163.41586	-0.69731647	4.1515203	2.9825754	0.56427596	2008-03-06 00:00:00
176.89004	-0.17093315	4.401032	1.5491057	0.39422472	2008-03-07 00:00:00
187.79729	-1.0053181	4.0284868	3.0880271	0.033129772	2008-03-08 00:00:00
178.45295	1.7721464	5.0643595	3.5048987	0.67353216	2008-03-09 00:00:00
141.28823	3.8444269	5.8429752	2.9743466	0.87807751	2008-03-10 00:00:00
179.81709	2.4234122	5.7555989	2.6117603	0.39835276	2008-03-11 00:00:00
156.2784	0.77889893	5.5219221	1.3537856	0.74652737	2008-03-12 00:00:00
162.22359	1.2329009	5.7398642	0.26528118	0.96244053	2008-03-13 00:00:00
77.721126	-0.094736155	5.6703009	1.4265469	0.96302563	2008-03-14 00:00:00
67.531597	-2.2156535	4.7064002	1.1603534	0.81482843	2008-03-15 00:00:00
177.2087	-3.3495489	3.7140758	3.9341521	0.30233056	2008-03-16 00:00:00
197.4576	-1.0429736	4.4065922	3.6412267	0.11309658	2008-03-17 00:00:00
206.79945	0.49847611	4.4903344	3.5626186	0.23697821	2008-03-18 00:00:00
197.9272	1.5933214	5.167797	3.4721166	0.12222287	2008-03-19 00:00:00
199.53324	2.8163395	5.4405258	3.3540882	0.39166272	2008-03-20 00:00:00
179.92634	4.0337566	6.0468842	4.6538437	0.68347128	2008-03-21 00:00:00
168.17441	5.5893826	6.409899	5.3495825	0.69451472	2008-03-22 00:00:00
201.27513	5.8362573	6.4706075	3.2157197	0.50261344	2008-03-23 00:00:00
206.01736	7.650635	6.3743624	3.5883349	0.47293554	2008-03-24 00:00:00
